,Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM,JOINER
7372,58,2755.75,1,310015,1012509414,101,WA002,3117A-3123A-9999A-9999E,WA017,300957690,10015690,WA017310015WA0021013117A-3123A-9999A-9999E1012509414300957690
7373,58,2755.75,1,310015,1012509414,101,WA002,3117A-3123A-9999A-9999E,WA017,300957736,10015690,WA017310015WA0021013117A-3123A-9999A-9999E1012509414300957736
7374,58,2755.75,1,310015,1012509414,101,WA002,3117A-3123A-9999A-9999E,WA017,300957737,10015690,WA017310015WA0021013117A-3123A-9999A-9999E1012509414300957737
7375,58,2755.75,1,310015,1012509414,101,WA002,3117A-3123A-9999A-9999E,WA017,300957738,10015690,WA017310015WA0021013117A-3123A-9999A-9999E1012509414300957738
7376,58,2755.75,1,310015,1012509414,101,WA002,3117A-3123A-9999A-9999E,WA017,300957753,10015690,WA017310015WA0021013117A-3123A-9999A-9999E1012509414300957753
7377,58,2755.75,1,310015,1012509414,101,WA002,3117A-3123A-9999A-9999E,WA017,300957755,10015690,WA017310015WA0021013117A-3123A-9999A-9999E1012509414300957755
7378,58,2755.75,1,310015,1012509416,101,WA002,3117A-3123A-9999A-9999E,WA017,300957927,10015710,WA017310015WA0021013117A-3123A-9999A-9999E1012509416300957927
7379,58,2755.75,1,310015,1052509407,101,ID002,3117A-3123A-9999A-9999E,TX001,300957870,233486-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052509407300957870
7380,58,2645.52,1,310015,1052509407,101,ID002,3117A-3123A-9999A-9999E,TX001,300957871,233486-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052509407300957871
7381,58,2755.75,1,310015,1052509407,101,ID002,3117A-3123A-9999A-9999E,TX001,300957872,233486-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052509407300957872
7382,58,2755.75,1,310015,1052509407,101,ID002,3117A-3123A-9999A-9999E,TX001,300957873,233486-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052509407300957873
7383,58,2755.75,1,310015,1052509407,101,ID002,3117A-3123A-9999A-9999E,TX001,300957874,233486-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052509407300957874
7384,58,2700.635,1,310015,1052509407,101,ID002,3117A-3123A-9999A-9999E,TX001,300957875,233486-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052509407300957875
7385,58,2026.0,1,310086,1052509437,101,ID002,3140A-9999A,ID002,300957061,,ID002310086ID0021013140A-9999A1052509437300957061
7386,58,2023.0,1,310086,1052509437,101,ID002,3140A-9999A,ID010,300957045,,ID010310086ID0021013140A-9999A1052509437300957045
7387,58,2026.0,1,310086,1052509439,101,ID002,3139A-3140A-9999A,ID010,300957157,,ID010310086ID0021013139A-3140A-9999A1052509439300957157
7388,58,2039.0,1,310086,1052509439,101,ID002,3139A-3140A-9999A,ID010,300957158,,ID010310086ID0021013139A-3140A-9999A1052509439300957158
7389,58,2025.0,1,310086,1052509439,101,ID002,3139A-3140A-9999A,ID010,300957167,,ID010310086ID0021013139A-3140A-9999A1052509439300957167
7390,58,2033.0,1,310086,1052509444,101,ID002,3139A-3140A-9999A,ID010,300957413,233511-1-1-101,ID010310086ID0021013139A-3140A-9999A1052509444300957413
7391,59,55.115,0,310726,1022509356,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300956330,,WA007310726WA0031013007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022509356300956330
7392,62,2755.75,1,310015,1052509002,101,ID002,3117A-3123A-9999A-9999E,TX001,300950977,233492-1-1-107,TX001310015ID0021013117A-3123A-9999A-9999E1052509002300950977
7393,62,2755.75,1,310015,1052509006,101,ID002,3117A-3123A-9999A-9999E,TX001,300951341,233492-1-1-107,TX001310015ID0021013117A-3123A-9999A-9999E1052509006300951341
7394,62,2755.75,1,310015,1052509009,101,ID002,3117A-3123A-9999A-9999E,TX001,300951482,233492-1-1-107,TX001310015ID0021013117A-3123A-9999A-9999E1052509009300951482
7395,63,2755.75,1,310015,1052508902,101,ID002,3117A-3123A-9999A-9999E,TX001,300949361,233492-1-1-107,TX001310015ID0021013117A-3123A-9999A-9999E1052508902300949361
7396,63,2755.75,1,310015,1052508912,101,ID002,3117A-3123A-9999A-9999E,TX001,300950637,233492-1-1-107,TX001310015ID0021013117A-3123A-9999A-9999E1052508912300950637
7397,63,55.115,0,310726,1022508951,101,WA003,3025S-3033A-9999A-9999E,WA007,300949887,,WA007310726WA0031013025S-3033A-9999A-9999E1022508951300949887
7398,63,110.23,0,310726,1022508952,101,WA003,3025S-3033A-9999A-9999C-9999CS-9999E,WA007,300949993,,WA007310726WA0031013025S-3033A-9999A-9999C-9999CS-9999E1022508952300949993
7399,63,55.115,0,310726,1022508954,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300950161,,WA007310726WA0031013007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022508954300950161
7400,63,110.23,0,310726,1022508955,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300950329,,WA007310726WA0031013007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022508955300950329
7401,63,55.115,0,310726,1022508960,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300950792,,WA007310726WA0031013007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022508960300950792
7402,63,55.115,0,310726,1022508960,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300950793,,WA007310726WA0031013007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022508960300950793
7403,64,2755.75,1,310015,1052508812,101,ID002,3117A-3123A-9999A-9999E,TX001,300948716,233492-1-1-107,TX001310015ID0021013117A-3123A-9999A-9999E1052508812300948716
7404,64,2700.635,1,310015,1052508816,101,ID002,3117A-3123A-9999A-9999E,TX001,300949063,233492-1-1-107,TX001310015ID0021013117A-3123A-9999A-9999E1052508816300949063
7405,65,2755.75,1,310015,1052508710,101,ID002,3117A-3123A-9999A-9999E,TX001,300947169,233492-1-1-107,TX001310015ID0021013117A-3123A-9999A-9999E1052508710300947169
7406,65,2755.75,1,310015,1052508715,101,ID002,3117A-3123A-9999A-9999E,TX001,300947584,233492-1-1-107,TX001310015ID0021013117A-3123A-9999A-9999E1052508715300947584
7407,66,55.115,0,310726,1022508666,101,WA003,3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300947785,,WA007310726WA0031013025S-3035A-9999A-9999C-9999CS-9999E1022508666300947785
7408,67,55.115,0,310726,1022508563,101,WA003,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300946193,,WA007310726WA0031013025S-3033A-3035A-9999A-9999C-9999CS-9999E1022508563300946193
7409,68,2755.75,1,310015,1052508401,101,ID002,3117A-3123A-9999A-9999E,TX001,300944588,233486-1-1-101,TX001310015ID0021013117A-3123A-9999A-9999E1052508401300944588
7410,68,2590.405,1,310015,1052508402,101,ID002,3117A-3123A-9999A-9999E,TX001,300943860,233486-1-1-101,TX001310015ID0021013117A-3123A-9999A-9999E1052508402300943860
7411,68,2755.75,1,310015,1052508402,101,ID002,3117A-3123A-9999A-9999E,TX001,300943861,233486-1-1-101,TX001310015ID0021013117A-3123A-9999A-9999E1052508402300943861
7412,68,2645.52,1,310015,1052508402,101,ID002,3117A-3123A-9999A-9999E,TX001,300943962,233486-1-1-101,TX001310015ID0021013117A-3123A-9999A-9999E1052508402300943962
7413,68,2755.75,1,310015,1052508402,101,ID002,3117A-3123A-9999A-9999E,TX001,300943963,233486-1-1-101,TX001310015ID0021013117A-3123A-9999A-9999E1052508402300943963
7414,68,2700.635,1,310015,1052508402,101,ID002,3117A-3123A-9999A-9999E,TX001,300943964,233486-1-1-101,TX001310015ID0021013117A-3123A-9999A-9999E1052508402300943964
7415,68,2645.52,1,310015,1052508402,101,ID002,3117A-3123A-9999A-9999E,TX001,300943965,233486-1-1-101,TX001310015ID0021013117A-3123A-9999A-9999E1052508402300943965
7416,68,2755.75,1,310015,1052508402,101,ID002,3117A-3123A-9999A-9999E,TX001,300943975,233486-1-1-101,TX001310015ID0021013117A-3123A-9999A-9999E1052508402300943975
7417,68,2700.635,1,310015,1052508402,101,ID002,3117A-3123A-9999A-9999E,TX001,300943976,233486-1-1-101,TX001310015ID0021013117A-3123A-9999A-9999E1052508402300943976
7418,68,2755.75,1,310015,1052508403,101,ID002,3117A-3123A-9999A-9999E,TX001,300944048,233486-1-1-101,TX001310015ID0021013117A-3123A-9999A-9999E1052508403300944048
7419,68,2700.635,1,310015,1052508403,101,ID002,3117A-3123A-9999A-9999E,TX001,300944049,233486-1-1-101,TX001310015ID0021013117A-3123A-9999A-9999E1052508403300944049
7420,68,2755.75,1,310015,1052508403,101,ID002,3117A-3123A-9999A-9999E,TX001,300944059,233486-1-1-101,TX001310015ID0021013117A-3123A-9999A-9999E1052508403300944059
7421,68,2755.75,1,310015,1052508403,101,ID002,3117A-3123A-9999A-9999E,TX001,300944060,233486-1-1-101,TX001310015ID0021013117A-3123A-9999A-9999E1052508403300944060
7452,68,2755.75,1,310724,1012508418,101,WA002,3040A-3045A-3053A-9999A,WA007,300944084,,WA007310724WA0021013040A-3045A-3053A-9999A1012508418300944084
7453,68,2755.75,1,310724,1012508418,101,WA002,3040A-3045A-3053A-9999A,WA007,300944085,,WA007310724WA0021013040A-3045A-3053A-9999A1012508418300944085
7454,68,2755.75,1,310724,1012508419,101,WA002,3040A-3045A-3053A-3055A-9999A,WA007,300944114,,WA007310724WA0021013040A-3045A-3053A-3055A-9999A1012508419300944114
7455,68,2755.75,1,310724,1012508419,101,WA002,3040A-3045A-3053A-3055A-9999A,WA007,300944115,,WA007310724WA0021013040A-3045A-3053A-3055A-9999A1012508419300944115
7456,68,2755.75,1,310724,1012508419,101,WA002,3040A-3045A-3053A-3055A-9999A,WA007,300944116,,WA007310724WA0021013040A-3045A-3053A-3055A-9999A1012508419300944116
7457,68,2755.75,1,310726,1022508459,102,WA003,9999A,WA007,300944436,233433-1-1-101,WA007310726WA0031029999A1022508459300944436
7458,68,2755.75,1,310726,1022508459,102,WA003,9999A,WA007,300944437,233433-1-1-101,WA007310726WA0031029999A1022508459300944437
7459,68,2755.75,1,310726,1022508459,102,WA003,9999A,WA007,300944442,233433-1-1-101,WA007310726WA0031029999A1022508459300944442
7460,68,2755.75,1,310726,1022508459,102,WA003,9999A,WA007,300944443,233433-1-1-101,WA007310726WA0031029999A1022508459300944443
7461,68,2755.75,1,310726,1022508459,102,WA003,9999A,WA007,300944444,233433-1-1-101,WA007310726WA0031029999A1022508459300944444
7462,68,2755.75,1,310726,1022508459,102,WA003,9999A,WA007,300944622,233433-1-1-101,WA007310726WA0031029999A1022508459300944622
7463,69,2755.75,1,310015,1052508303,101,ID002,3117A-3123A-9999A-9999E,TX001,300941657,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508303300941657
7464,69,2700.635,1,310015,1052508303,101,ID002,3117A-3123A-9999A-9999E,TX001,300941658,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508303300941658
7465,69,2700.635,1,310015,1052508303,101,ID002,3117A-3123A-9999A-9999E,TX001,300941659,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508303300941659
7466,69,2755.75,1,310015,1052508303,101,ID002,3117A-3123A-9999A-9999E,TX001,300941660,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508303300941660
7467,69,2700.635,1,310015,1052508304,101,ID002,3117A-3123A-9999A-9999E,TX001,300941712,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508304300941712
7468,69,2535.29,1,310015,1052508304,101,ID002,3117A-3123A-9999A-9999E,TX001,300941713,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508304300941713
7469,69,2755.75,1,310015,1052508304,101,ID002,3117A-3123A-9999A-9999E,TX001,300941714,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508304300941714
7470,69,2700.635,1,310015,1052508304,101,ID002,3117A-3123A-9999A-9999E,TX001,300941715,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508304300941715
7471,69,2755.75,1,310015,1052508304,101,ID002,3117A-3123A-9999A-9999E,TX001,300941716,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508304300941716
7472,69,2755.75,1,310015,1052508304,101,ID002,3117A-3123A-9999A-9999E,TX001,300941717,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508304300941717
7473,69,2755.75,1,310015,1052508304,101,ID002,3117A-3123A-9999A-9999E,TX001,300941796,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508304300941796
7474,69,2755.75,1,310015,1052508304,101,ID002,3117A-3123A-9999A-9999E,TX001,300941797,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508304300941797
7475,69,2590.405,1,310015,1052508305,101,ID002,3117A-3123A-9999A-9999E,TX001,300941820,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508305300941820
7476,69,2645.52,1,310015,1052508305,101,ID002,3117A-3123A-9999A-9999E,TX001,300941821,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508305300941821
7477,69,2755.75,1,310015,1052508305,101,ID002,3117A-3123A-9999A-9999E,TX001,300941822,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508305300941822
7478,69,2755.75,1,310015,1052508305,101,ID002,3117A-3123A-9999A-9999E,TX001,300941823,233487-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052508305300941823
7479,69,2755.75,1,310015,1052508305,101,ID002,3117A-3123A-9999A-9999E,TX001,300941824,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508305300941824
7480,69,2755.75,1,310015,1052508305,101,ID002,3117A-3123A-9999A-9999E,TX001,300941825,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508305300941825
7481,69,2700.635,1,310015,1052508305,101,ID002,3117A-3123A-9999A-9999E,TX001,300941826,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508305300941826
7482,69,2755.75,1,310015,1052508305,101,ID002,3117A-3123A-9999A-9999E,TX001,300941827,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508305300941827
7483,69,2700.635,1,310015,1052508306,101,ID002,3117A-3123A-9999A-9999E,TX001,300941952,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508306300941952
7484,69,2755.75,1,310015,1052508306,101,ID002,3117A-3123A-9999A-9999E,TX001,300941953,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508306300941953
7485,69,2755.75,1,310015,1052508306,101,ID002,3117A-3123A-9999A-9999E,TX001,300941954,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508306300941954
7486,69,2755.75,1,310015,1052508306,101,ID002,3117A-3123A-9999A-9999E,TX001,300941955,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508306300941955
7487,69,2755.75,1,310015,1052508306,101,ID002,3117A-3123A-9999A-9999E,TX001,300941956,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508306300941956
7488,69,2755.75,1,310015,1052508306,101,ID002,3117A-3123A-9999A-9999E,TX001,300941957,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508306300941957
7489,69,2755.75,1,310015,1052508306,101,ID002,3117A-3123A-9999A-9999E,TX001,300941958,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508306300941958
7490,69,2755.75,1,310015,1052508306,101,ID002,3117A-3123A-9999A-9999E,TX001,300941959,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508306300941959
7491,69,2755.75,1,310015,1052508307,101,ID002,3117A-3123A-9999A-9999E,TX001,300941998,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508307300941998
7492,69,2755.75,1,310015,1052508307,101,ID002,3117A-3123A-9999A-9999E,TX001,300941999,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508307300941999
7493,69,2755.75,1,310015,1052508307,101,ID002,3117A-3123A-9999A-9999E,TX001,300942000,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508307300942000
7494,69,2755.75,1,310015,1052508307,101,ID002,3117A-3123A-9999A-9999E,TX001,300942001,233487-1-1-103,TX001310015ID0021013117A-3123A-9999A-9999E1052508307300942001
7495,69,2755.75,1,310015,1052508307,101,ID002,3117A-3123A-9999A-9999E,TX001,300942012,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A-9999E1052508307300942012
7496,69,2755.75,1,310015,1052508307,101,ID002,3117A-3123A-9999A-9999E,TX001,300942014,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A-9999E1052508307300942014
7497,69,2700.635,1,310015,1052508307,101,ID002,3117A-3123A-9999A-9999E,TX001,300942015,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A-9999E1052508307300942015
7498,69,2755.75,1,310015,1052508307,101,ID002,3117A-3123A-9999A-9999E,TX001,300942016,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A-9999E1052508307300942016
7499,69,2700.635,1,310015,1052508308,101,ID002,3117A-3123A-9999A-9999E,TX001,300942125,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A-9999E1052508308300942125
7500,69,2535.29,1,310015,1052508308,101,ID002,3117A-3123A-9999A-9999E,TX001,300942143,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A-9999E1052508308300942143
7501,69,2700.635,1,310015,1052508308,101,ID002,3117A-3123A-9999A-9999E,TX001,300942146,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A-9999E1052508308300942146
7502,69,2755.75,1,310015,1052508308,101,ID002,3117A-3123A-9999A-9999E,TX001,300942154,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A-9999E1052508308300942154
7503,69,2700.635,1,310015,1052508308,101,ID002,3117A-3123A-9999A-9999E,TX001,300942183,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A-9999E1052508308300942183
7504,69,2755.75,1,310015,1052508308,101,ID002,3117A-3123A-9999A-9999E,TX001,300942184,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A-9999E1052508308300942184
7505,69,2755.75,1,310015,1052508308,101,ID002,3117A-3123A-9999A-9999E,TX001,300942200,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A-9999E1052508308300942200
7506,69,2755.75,1,310015,1052508308,101,ID002,3117A-3123A-9999A-9999E,TX001,300942210,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A-9999E1052508308300942210
7507,69,2700.635,1,310015,1052508309,101,ID002,3117A-3123A-9999A,TX001,300942224,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A1052508309300942224
7508,69,2755.75,1,310015,1052508309,101,ID002,3117A-3123A-9999A,TX001,300942227,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A1052508309300942227
7509,69,2755.75,1,310015,1052508309,101,ID002,3117A-3123A-9999A,TX001,300942241,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A1052508309300942241
7510,69,2755.75,1,310015,1052508309,101,ID002,3117A-3123A-9999A,TX001,300942256,233487-1-1-104,TX001310015ID0021013117A-3123A-9999A1052508309300942256
7511,69,2755.75,1,310015,1052508309,101,ID002,3117A-3123A-9999A,TX001,300942257,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508309300942257
7512,69,2755.75,1,310015,1052508309,101,ID002,3117A-3123A-9999A,TX001,300942261,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508309300942261
7513,69,2755.75,1,310015,1052508309,101,ID002,3117A-3123A-9999A,TX001,300942269,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508309300942269
7514,69,2755.75,1,310015,1052508309,101,ID002,3117A-3123A-9999A,TX001,300942290,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508309300942290
7515,69,2700.635,1,310015,1052508310,101,ID002,3117A-3123A-9999A,TX001,300942310,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508310300942310
7516,69,2755.75,1,310015,1052508310,101,ID002,3117A-3123A-9999A,TX001,300942312,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508310300942312
7517,69,2645.52,1,310015,1052508310,101,ID002,3117A-3123A-9999A,TX001,300942313,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508310300942313
7518,69,2700.635,1,310015,1052508310,101,ID002,3117A-3123A-9999A,TX001,300942324,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508310300942324
7519,69,2755.75,1,310015,1052508310,101,ID002,3117A-3123A-9999A,TX001,300942326,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508310300942326
7520,69,2755.75,1,310015,1052508310,101,ID002,3117A-3123A-9999A,TX001,300942344,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508310300942344
7521,69,2700.635,1,310015,1052508310,101,ID002,3117A-3123A-9999A,TX001,300942349,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508310300942349
7522,69,2700.635,1,310015,1052508310,101,ID002,3117A-3123A-9999A,TX001,300942366,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508310300942366
7523,69,2645.52,1,310015,1052508311,101,ID002,3117A-3123A-9999A,TX001,300942401,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508311300942401
7524,69,2755.75,1,310015,1052508311,101,ID002,3117A-3123A-9999A,TX001,300942405,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508311300942405
7525,69,2700.635,1,310015,1052508311,101,ID002,3117A-3123A-9999A,TX001,300942419,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508311300942419
7526,69,2755.75,1,310015,1052508311,101,ID002,3117A-3123A-9999A,TX001,300942421,233487-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508311300942421
7527,69,2755.75,1,310015,1052508311,101,ID002,3117A-3123A-9999A,TX001,300942422,233492-1-1-105,TX001310015ID0021013117A-3123A-9999A1052508311300942422
