Approved Plant 1,Approved Plant 2,Approved Plant 3,Demand Type,Grade,Sum of Max Age at Time of Shipment,Item#,Order#,Sum of Ordered LBS,Sum of Ordered Pallets,Ship Date,Shipping Warehouse Code,Spec,Request Date,Actual Ship Date,Order Date
WA001,"","",Order,102,120,310015,233608-1-1-103,41336,14.999909280595118,2025-07-17 00:00:00,WA001,9999A,2025-07-17 00:00:00,,2025-06-17 00:00:00
WA001,"","",Order,102,120,310015,233608-1-1-104,41336,14.999909280595118,2025-07-28 00:00:00,WA001,9999A,2025-07-28 00:00:00,,2025-06-17 00:00:00
WA001,"","",Order,102,120,310015,233608-1-2-105,41336,14.999909280595118,2025-08-07 00:00:00,WA001,9999A,2025-08-06 00:00:00,,2025-06-17 00:00:00
WA001,"","",Order,102,120,310015,233608-1-2-106,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A,2025-08-14 00:00:00,,2025-06-17 00:00:00
WA001,"","",Order,102,120,310015,233608-1-2-107,41336,14.999909280595118,2025-08-23 00:00:00,WA001,9999A,2025-08-22 00:00:00,,2025-06-17 00:00:00
WA001,"","",Order,102,120,310015,233608-1-3-108,41336,14.999909280595118,2025-09-03 00:00:00,WA001,9999A,2025-09-02 00:00:00,,2025-06-17 00:00:00
WA001,"","",Order,102,120,310015,233608-1-3-109,41336,14.999909280595118,2025-09-12 00:00:00,WA001,9999A,2025-09-11 00:00:00,,2025-06-17 00:00:00
WA001,"","",Order,102,120,310015,233608-1-3-110,41336,14.999909280595118,2025-09-20 00:00:00,WA001,9999A,2025-09-19 00:00:00,,2025-06-17 00:00:00
WA001,"","",Order,102,120,310015,233608-1-3-111,41336,14.999909280595118,2025-09-25 00:00:00,WA001,9999A,2025-09-24 00:00:00,,2025-06-17 00:00:00
WA001,"","",Order,102,120,310015,233623-1-1-101,41336,14.999909280595118,2025-07-16 00:00:00,WA001,9999A,2025-07-18 00:00:00,,2025-06-18 00:00:00
WA002,WA003,"",Order,101,120,310724,233626-1-1-101,440920,160,2025-07-15 00:00:00,WA007,9999E,2025-07-15 00:00:00,,2025-06-24 00:00:00
WA002,WA003,"",Order,101,120,310724,233626-1-1-102,440920,160,2025-07-15 00:00:00,WA007,9999E,2025-07-15 00:00:00,,2025-06-24 00:00:00
WA002,WA003,"",Order,101,120,310724,233626-1-1-103,220460,80,2025-07-15 00:00:00,WA007,9999E,2025-07-15 00:00:00,,2025-06-24 00:00:00
WA002,WA003,"",Order,101,120,310724,233626-1-1-104,440920,160,2025-08-02 00:00:00,WA007,9999E,2025-08-01 00:00:00,,2025-06-26 00:00:00
WA002,WA003,"",Order,101,120,310724,233626-1-1-105,440920,160,2025-08-02 00:00:00,WA007,9999E,2025-08-01 00:00:00,,2025-06-26 00:00:00
WA002,WA003,"",Order,101,120,310724,233626-1-1-106,220460,80,2025-07-29 00:00:00,WA007,9999E,2025-08-01 00:00:00,,2025-06-26 00:00:00
WA003,"","",Order,102,120,310726,233628-1-1-101,57871,21.00009071940488,2025-07-28 00:00:00,TX001,9999A,2025-07-30 00:00:00,,2025-06-23 00:00:00
ID002,"","",Order,102,120,310015,233631-1-1-101,13779,5.000090719404881,2025-08-01 00:00:00,ID002,9999A,2025-08-04 00:00:00,,2025-06-23 00:00:00
ID002,"","",Order,102,120,310086,233631-1-1-101,24200,11,2025-08-01 00:00:00,ID002,9999A,2025-08-04 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310018,233652-1-1-101,41336,14.999909280595118,2025-07-01 00:00:00,WA001,9999A,2025-07-01 00:00:00,2025-07-01 00:00:00,2025-06-23 00:00:00
WA001,"","",Order,102,120,310018,233652-1-1-102,41336,14.999909280595118,2025-06-30 00:00:00,WA001,9999A,2025-07-07 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310018,233652-1-1-103,41336,14.999909280595118,2025-07-03 00:00:00,WA001,9999A,2025-07-10 00:00:00,,2025-06-23 00:00:00
ID002,"","",Order,102,120,310015,233656-1-1-101,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-25 00:00:00
ID002,"","",Order,102,120,310015,233656-1-1-102,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-25 00:00:00
ID002,"","",Order,102,120,310015,233656-1-1-103,41336,14.999909280595118,2025-07-09 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-25 00:00:00
ID002,"","",Order,102,120,310015,233656-1-1-104,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-25 00:00:00
ID002,"","",Order,102,120,310015,233656-1-1-105,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-25 00:00:00
WA002,WA003,"",Order,101,120,310726,233657-1-1-101,165345,60,2025-07-15 00:00:00,WA007,9999E,2025-07-15 00:00:00,,2025-07-02 00:00:00
WA002,WA003,"",Order,101,120,310726,233657-1-2-102,165345,60,2025-07-29 00:00:00,WA007,9999E,2025-08-01 00:00:00,,2025-07-02 00:00:00
WA002,WA003,"",Order,101,120,310726,233659-1-1-101,110230,40,2025-07-12 00:00:00,WA007,9999E,2025-07-15 00:00:00,,2025-06-27 00:00:00
WA002,WA003,"",Order,101,120,310726,233660-1-1-101,440920,160,2025-07-26 00:00:00,WA007,9999E,2025-08-01 00:00:00,,2025-07-03 00:00:00
WA002,WA003,"",Order,101,120,310726,233660-1-2-102,385805,140,2025-08-15 00:00:00,WA007,9999E,2025-08-15 00:00:00,,2025-07-03 00:00:00
WA002,WA003,"",Order,101,120,310726,233671-1-1-102,55115,20,2025-07-26 00:00:00,WA007,9999E,2025-08-01 00:00:00,,2025-07-02 00:00:00
WA002,WA003,"",Order,101,120,310726,233671-1-1-103,55115,20,2025-07-29 00:00:00,WA007,9999E,2025-08-01 00:00:00,,2025-07-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233674-1-1-101,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A,2025-07-31 00:00:00,,2025-06-27 00:00:00
ID002,"","",Order,102,120,310015,233677-1-1-101,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-30 00:00:00
ID002,"","",Order,102,120,310015,233677-1-1-102,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-30 00:00:00
ID002,"","",Order,102,120,310015,233677-1-1-103,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-30 00:00:00
ID002,"","",Order,102,120,310015,233677-1-1-104,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-30 00:00:00
ID002,"","",Order,102,120,310015,233677-1-1-105,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-30 00:00:00
ID002,"","",Order,102,120,310015,233677-1-1-106,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-30 00:00:00
ID002,"","",Order,102,120,310015,233678-1-1-101,31305,11.359883879161753,2025-07-01 00:00:00,MEX002,9999A,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-06-27 00:00:00
WA001,"","",Order,102,120,310015,233684-1-1-101,41336,14.999909280595118,2025-07-07 00:00:00,WA001,9999A,2025-07-09 00:00:00,,2025-07-03 00:00:00
WA001,"","",Order,102,120,310002,EDI141670,41336,14.999909280595118,2025-06-04 00:00:00,WA001,9999A,2025-06-06 00:00:00,2025-06-04 00:00:00,2025-05-29 00:00:00
WA001,"","",Order,102,120,310002,EDI143703,41336,14.999909280595118,2025-06-30 00:00:00,WA001,9999A,2025-07-03 00:00:00,2025-06-30 00:00:00,2025-06-18 00:00:00
