Order#,Ship Date,Demand Type,Item#,Approved Plant 1,Approved Plant 2,Approved Plant 3,Grade,Spec,Order Date,Sum of Ordered Pallets,tewst
233510-1-1-129,6/23/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233580-1-1-101,6/23/2025 0:00,Order,310724,WA002,,,102,9999A,6/10/2025 0:00,18.00018144,#N/A
233580-1-1-102,6/23/2025 0:00,Order,310724,WA002,,,102,9999A,6/10/2025 0:00,18.00018144,#N/A
233580-1-1-103,6/23/2025 0:00,Order,310724,WA002,,,102,9999A,6/10/2025 0:00,18.00018144,#N/A
233580-1-1-104,6/23/2025 0:00,Order,310724,WA002,,,102,9999A,6/10/2025 0:00,18.00018144,#N/A
233580-1-1-105,6/23/2025 0:00,Order,310724,WA002,,,102,9999A,6/10/2025 0:00,18.00018144,#N/A
233580-1-1-106,6/23/2025 0:00,Order,310724,WA002,,,102,9999A,6/10/2025 0:00,18.00018144,#N/A
233580-1-1-107,6/23/2025 0:00,Order,310724,WA002,,,102,9999A,6/10/2025 0:00,18.00018144,#N/A
233580-1-1-108,6/23/2025 0:00,Order,310724,WA002,,,102,9999A,6/10/2025 0:00,18.00018144,#N/A
233580-1-1-109,6/23/2025 0:00,Order,310724,WA002,,,102,9999A,6/10/2025 0:00,18.00018144,#N/A
232163-1-7-1181652,6/24/2025 0:00,Order,310726,WA003,,,101,3025S,11/21/2024 0:00,100,#N/A
232743-1-7-113,6/24/2025 0:00,Order,310015,WA001,,,102,9999A,6/4/2025 0:00,14.99990928,#N/A
233223-1-2-107,6/24/2025 0:00,Order,310726,WA002,,,101,9999E,4/16/2025 0:00,60,#N/A
233223-1-2-108,6/24/2025 0:00,Order,310726,WA002,,,101,9999E,4/16/2025 0:00,60,#N/A
233239-1-1-101,6/24/2025 0:00,Order,310724,WA002,,,102,9999E,4/14/2025 0:00,200,#N/A
233239-1-1-102,6/24/2025 0:00,Order,310724,WA002,,,102,9999E,4/14/2025 0:00,200,233239-1-1-102
233239-1-1-103,6/24/2025 0:00,Order,310724,WA002,,,102,9999E,4/14/2025 0:00,200,#N/A
233239-1-1-104,6/24/2025 0:00,Order,310724,WA002,,,102,9999E,4/14/2025 0:00,40,#N/A
233245-1-1-101,6/24/2025 0:00,Order,310015,ID002,,,102,9999E,4/22/2025 0:00,20,233245-1-1-101
233258-1-1-102,6/24/2025 0:00,Order,310726,WA003,,,101,3025S,5/7/2025 0:00,80,233258-1-1-102
233417-1-1-103,6/24/2025 0:00,Order,310015,WA001,,,102,9999A,5/7/2025 0:00,14.99990928,#N/A
233417-1-1-104,6/24/2025 0:00,Order,310015,WA001,,,102,9999A,5/7/2025 0:00,14.99990928,#N/A
233510-1-1-108,6/24/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
233510-1-1-130,6/24/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233521-1-1-101,6/24/2025 0:00,Order,310726,WA002,WA003,,101,9999E,6/4/2025 0:00,60,#N/A
232128-1-7-129,6/25/2025 0:00,Order,310726,WA003,,,101,3007DRYGUM,4/29/2025 0:00,100,232128-1-7-129
232128-1-7-130,6/25/2025 0:00,Order,310726,WA003,,,101,3007DRYGUM,4/29/2025 0:00,100,232128-1-7-130
232128-1-7-131,6/25/2025 0:00,Order,310726,WA003,,,101,3007DRYGUM,4/30/2025 0:00,80,232128-1-7-131
232130-1-8-121,6/25/2025 0:00,Order,310726,WA003,,,101,3007DRYGUM,4/29/2025 0:00,40,232130-1-8-121
232130-1-8-122,6/25/2025 0:00,Order,310726,WA003,,,101,3007DRYGUM,4/29/2025 0:00,20,232130-1-8-122
232146-1-6-126,6/25/2025 0:00,Order,310015,ID002,,,102,9999A,5/30/2025 0:00,14.99990928,#N/A
232146-1-6-127,6/25/2025 0:00,Order,310015,ID002,,,102,9999A,5/30/2025 0:00,14.99990928,#N/A
232146-1-6-128,6/25/2025 0:00,Order,310015,ID002,,,102,9999A,5/30/2025 0:00,14.99990928,#N/A
232146-1-6-129,6/25/2025 0:00,Order,310015,ID002,,,102,9999A,5/30/2025 0:00,14.99990928,#N/A
232146-1-6-130,6/25/2025 0:00,Order,310015,ID002,,,102,9999A,5/30/2025 0:00,14.99990928,#N/A
232483-1-4-117,6/25/2025 0:00,Order,310774,WA001,,,102,9999A,2/4/2025 0:00,19,#N/A
233018-1-1-101,6/25/2025 0:00,Order,310015,WA001,,,102,9999E,6/4/2025 0:00,1.000090719,#N/A
233018-1-1-101,6/25/2025 0:00,Order,310018,WA001,,,102,9999A,6/4/2025 0:00,13.99981856,#N/A
233176-1-1-101,6/25/2025 0:00,Order,310015,ID002,WA001,,102,9999A,6/5/2025 0:00,14.99990928,#N/A
233236-1-1-101,6/25/2025 0:00,Order,310726,WA003,,,102,9999E,4/14/2025 0:00,200,#N/A
233236-1-1-104,6/25/2025 0:00,Order,310726,WA003,,,102,9999E,4/28/2025 0:00,200,233236-1-1-104
233241-1-1-102,6/25/2025 0:00,Order,310726,WA003,,,102,9999E,4/14/2025 0:00,120,233241-1-1-102
233314-1-1-101,6/25/2025 0:00,Order,310724,WA002,,,101,3041A,4/12/2025 0:00,40,#N/A
233322-1-2-104,6/25/2025 0:00,Order,310002,WA001,,,102,9999A,5/6/2025 0:00,200,#N/A
233322-1-3-105,6/25/2025 0:00,Order,310002,WA001,,,102,9999A,5/6/2025 0:00,200,#N/A
233417-1-1-105,6/25/2025 0:00,Order,310015,WA001,,,102,9999A,5/7/2025 0:00,14.99990928,#N/A
233417-1-1-106,6/25/2025 0:00,Order,310015,WA001,,,102,9999A,5/7/2025 0:00,14.99990928,#N/A
233446-1-1-101,6/25/2025 0:00,Order,310726,WA003,WA002,,102,9999E,5/13/2025 0:00,60,233446-1-1-101
233510-1-1-109,6/25/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
233066-1-1-102,6/26/2025 0:00,Order,310726,WA003,,,101,9999E,5/6/2025 0:00,20,233066-1-1-102
233223-1-1-104,6/26/2025 0:00,Order,310726,WA002,,,101,9999E,4/16/2025 0:00,60,233223-1-1-104
233223-1-1-105,6/26/2025 0:00,Order,310726,WA002,,,101,9999E,4/16/2025 0:00,60,233223-1-1-105
233229-1-1-101,6/26/2025 0:00,Order,310724,WA002,,,101,3041A,4/11/2025 0:00,20,233229-1-1-101
233281-1-2-103,6/26/2025 0:00,Order,310724,WA002,WA003,,102,9999E,4/17/2025 0:00,40,#N/A
233417-1-1-107,6/26/2025 0:00,Order,310015,WA001,,,102,9999A,5/7/2025 0:00,14.99990928,#N/A
233417-1-1-108,6/26/2025 0:00,Order,310015,WA001,,,102,9999A,5/7/2025 0:00,14.99990928,#N/A
233510-1-1-110,6/26/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
233533-1-1-101,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-102,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-103,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-104,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-105,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-106,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-107,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-108,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-109,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-110,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-111,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-112,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-113,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-114,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-115,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-116,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-117,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-118,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-119,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-120,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-121,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-122,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-123,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-124,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-125,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-126,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-127,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-128,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-129,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-130,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-131,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-132,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-133,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-134,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-135,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-136,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233533-1-1-137,6/26/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233214-1-2-103,6/27/2025 0:00,Order,310015,ID002,,,102,9999A,6/3/2025 0:00,14.99990928,#N/A
233241-1-1-107,6/27/2025 0:00,Order,310726,WA003,,,102,9999E,6/4/2025 0:00,200,#N/A
233417-1-1-109,6/27/2025 0:00,Order,310015,WA001,,,102,9999A,5/7/2025 0:00,14.99990928,#N/A
233417-1-1-110,6/27/2025 0:00,Order,310015,WA001,,,102,9999A,5/7/2025 0:00,14.99990928,#N/A
233476-1-1-101,6/27/2025 0:00,Order,310015,ID002,,,102,9999A,5/21/2025 0:00,16,#N/A
233510-1-1-111,6/27/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
233511-1-1-101,6/27/2025 0:00,Order,310086,ID002,,,101,3139A,5/23/2025 0:00,19,233511-1-1-101
233511-1-1-102,6/27/2025 0:00,Order,310086,ID002,,,101,3139A,5/23/2025 0:00,19,233511-1-1-102
233511-1-1-103,6/27/2025 0:00,Order,310086,ID002,,,101,3139A,5/23/2025 0:00,19,233511-1-1-103
233511-1-1-104,6/27/2025 0:00,Order,310086,ID002,,,101,3139A,5/23/2025 0:00,19,233511-1-1-104
233511-1-1-105,6/27/2025 0:00,Order,310086,ID002,,,101,3139A,5/23/2025 0:00,19,233511-1-1-105
233538-1-1-101,6/27/2025 0:00,Order,310086,ID002,,,101,3139A,6/2/2025 0:00,19,233538-1-1-101
233538-1-1-102,6/27/2025 0:00,Order,310086,ID002,,,101,3139A,6/2/2025 0:00,19,233538-1-1-102
233538-1-1-103,6/27/2025 0:00,Order,310086,ID002,,,101,3139A,6/2/2025 0:00,19,233538-1-1-103
233538-1-1-104,6/27/2025 0:00,Order,310086,ID002,,,101,3139A,6/2/2025 0:00,19,233538-1-1-104
233538-1-1-105,6/27/2025 0:00,Order,310086,ID002,,,101,3139A,6/2/2025 0:00,19,233538-1-1-105
233594-1-1-101,6/27/2025 0:00,Order,310015,ID002,,,102,9999E,6/13/2025 0:00,14.99990928,#N/A
233594-1-1-102,6/27/2025 0:00,Order,310015,ID002,,,102,9999E,6/13/2025 0:00,14.99990928,#N/A
233594-1-1-103,6/27/2025 0:00,Order,310015,ID002,,,102,9999E,6/13/2025 0:00,14.99990928,#N/A
233594-1-1-104,6/27/2025 0:00,Order,310015,ID002,,,102,9999E,6/13/2025 0:00,14.99990928,#N/A
233594-1-1-105,6/27/2025 0:00,Order,310015,ID002,,,102,9999E,6/13/2025 0:00,14.99990928,#N/A
233603-1-1-102,6/27/2025 0:00,Order,310015,WA001,,,102,9999A,6/13/2025 0:00,14.99990928,#N/A
232630-1-2-108,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999E,5/19/2025 0:00,20.99972784,232630-1-2-108
232630-1-2-109,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999E,5/19/2025 0:00,20.99972784,232630-1-2-109
232630-1-2-110,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999E,5/19/2025 0:00,21.00009072,232630-1-2-110
232630-1-3-111,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999E,5/19/2025 0:00,21.00009072,232630-1-3-111
232811-1-2-102,6/28/2025 0:00,Order,310002,WA001,,,102,9999A,5/22/2025 0:00,20,232811-1-2-102
232869-1-6-128,6/28/2025 0:00,Order,310086,ID002,,,101,3140A,6/2/2025 0:00,19,#N/A
232869-1-6-129,6/28/2025 0:00,Order,310086,ID002,,,101,3140A,6/2/2025 0:00,19,#N/A
233089-1-3-111,6/28/2025 0:00,Order,310015,ID002,,,102,9999A,5/19/2025 0:00,21.00009072,233089-1-3-111
233089-1-3-112,6/28/2025 0:00,Order,310015,ID002,,,102,9999A,5/19/2025 0:00,21.00009072,233089-1-3-112
233089-1-3-113,6/28/2025 0:00,Order,310015,ID002,,,102,9999A,5/19/2025 0:00,21.00009072,233089-1-3-113
233089-1-3-114,6/28/2025 0:00,Order,310015,ID002,,,102,9999A,5/19/2025 0:00,21.00009072,233089-1-3-114
233089-1-3-115,6/28/2025 0:00,Order,310015,ID002,,,102,9999A,5/19/2025 0:00,21.00009072,233089-1-3-115
233089-1-3-116,6/28/2025 0:00,Order,310015,ID002,,,102,9999A,5/19/2025 0:00,21.00009072,#N/A
233089-1-3-117,6/28/2025 0:00,Order,310015,ID002,,,102,9999A,5/19/2025 0:00,21.00009072,#N/A
233091-1-3-104,6/28/2025 0:00,Order,310086,ID002,,,102,9999A,5/19/2025 0:00,23,#N/A
233091-1-3-105,6/28/2025 0:00,Order,310086,ID002,,,102,9999A,5/19/2025 0:00,23,#N/A
233119-1-3-103,6/28/2025 0:00,Order,310002,WA001,,,102,9999A,4/7/2025 0:00,40,#N/A
233223-1-2-106,6/28/2025 0:00,Order,310726,WA002,WA003,,101,9999E,4/16/2025 0:00,80,#N/A
233235-1-1-104,6/28/2025 0:00,Order,310726,WA003,,,102,9999E,4/28/2025 0:00,200,#N/A
233285-1-3-113,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/19/2025 0:00,20.99972784,233285-1-3-113
233285-1-3-114,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/19/2025 0:00,21.00009072,233285-1-3-114
233285-1-3-115,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/19/2025 0:00,21.00009072,233285-1-3-115
233285-1-3-116,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/19/2025 0:00,20.99972784,233285-1-3-116
233285-1-3-117,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/19/2025 0:00,21.00009072,233285-1-3-117
233285-1-3-118,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/19/2025 0:00,21.00009072,233285-1-3-118
233296-1-2-104,6/28/2025 0:00,Order,310726,WA002,WA002,,101,9999E,4/22/2025 0:00,80,#N/A
233493-1-1-101,6/28/2025 0:00,Order,310726,WA003,,,101,9999E,5/22/2025 0:00,21.00009072,#N/A
233498-1-1-101,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/22/2025 0:00,21.00009072,233498-1-1-101
233522-1-1-101,6/28/2025 0:00,Order,310726,WA002,WA003,,101,9999E,6/4/2025 0:00,140,#N/A
233534-1-1-101,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/30/2025 0:00,21.00009072,233534-1-1-101
233534-1-1-102,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/30/2025 0:00,21.00009072,233534-1-1-102
233534-1-1-103,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/30/2025 0:00,21.00009072,233534-1-1-103
233534-1-1-104,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/30/2025 0:00,21.00009072,#N/A
233534-1-1-105,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,5/30/2025 0:00,21.00009072,#N/A
233539-1-1-101,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,6/2/2025 0:00,21.00009072,#N/A
233539-1-1-102,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,6/2/2025 0:00,21.00009072,#N/A
233539-1-1-103,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,6/2/2025 0:00,21.00009072,#N/A
233539-1-1-104,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,6/2/2025 0:00,21.00009072,#N/A
233539-1-1-105,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,6/2/2025 0:00,21.00009072,#N/A
233539-1-1-106,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,6/2/2025 0:00,21.00009072,#N/A
233539-1-1-107,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,6/2/2025 0:00,21.00009072,#N/A
233539-1-1-108,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,6/2/2025 0:00,21.00009072,#N/A
233539-1-1-109,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,6/2/2025 0:00,21.00009072,#N/A
233539-1-1-110,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,6/2/2025 0:00,21.00009072,#N/A
233539-1-1-111,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,6/2/2025 0:00,21.00009072,#N/A
233539-1-1-112,6/28/2025 0:00,Order,310015,ID002,WA001,,102,9999A,6/2/2025 0:00,21.00009072,#N/A
233263-1-1-103,6/29/2025 0:00,Order,310726,WA003,,,102,9999E,4/22/2025 0:00,80,#N/A
233479-1-2-102,6/29/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,5.000090719,#N/A
233479-1-2-102,6/29/2025 0:00,Order,310086,ID002,,,102,9999A,5/29/2025 0:00,11,#N/A
232665-1-1-102,6/30/2025 0:00,Order,310726,WA002,,,101,3035A,4/24/2025 0:00,200,232665-1-1-102
233265-1-1-101,6/30/2025 0:00,Order,310726,WA003,,,102,9999E,5/1/2025 0:00,60,#N/A
233378-1-1-104,6/30/2025 0:00,Order,310015,WA001,,,102,9999A,5/1/2025 0:00,14.99990928,#N/A
233378-1-1-105,6/30/2025 0:00,Order,310015,WA001,,,102,9999A,5/1/2025 0:00,14.99990928,#N/A
233510-1-1-112,6/30/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
233510-1-1-113,6/30/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
233510-1-1-115,6/30/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
